日期,WTI,布伦特,迪拜,阿曼,塔皮斯,米纳斯,杜里,辛塔,大庆,胜利,欧佩克,ESPO
66.12,88.97,80.00,66.12,66.12,80.00,80.00,66.12,66.12,66.12,66.12,80.00,-
69.64,90.08,81.57,69.64,69.64,81.57,81.57,69.64,69.64,69.64,69.64,81.57,-
71.13,87.83,86.38,71.13,71.13,86.38,86.38,71.13,71.13,71.13,71.13,86.38,-
75.96,93.88,89.28,75.96,75.96,89.28,89.28,75.96,75.96,75.96,75.96,89.28,-
79.74,93.97,89.99,79.74,79.74,89.99,89.99,79.74,79.74,79.74,79.74,89.99,-
-,98.55,-,-,-,-,-,-,-,-,-,-,-
79.52,100.66,94.09,79.52,79.52,94.09,94.09,79.52,79.52,79.52,79.52,94.09,-
85.74,96.37,97.90,85.74,85.74,97.90,97.90,85.74,85.74,85.74,85.74,97.90,-
87.44,106.91,97.68,87.44,87.44,97.68,97.68,87.44,87.44,87.44,87.44,97.68,-
87.05,110.57,98.88,87.05,87.05,98.88,98.88,87.05,87.05,87.05,87.05,98.88,-
89.55,106.98,99.00,89.55,89.55,99.00,99.00,89.55,89.55,89.55,89.55,99.00,-
89.68,107.93,97.92,89.68,89.68,97.92,97.92,89.68,89.68,89.68,89.68,97.92,-
87.70,114.37,91.72,87.70,87.70,91.72,91.72,87.70,87.70,87.70,87.70,91.72,-
82.48,104.55,89.39,82.48,82.48,89.39,89.39,82.48,82.48,82.48,82.48,89.39,-
80.89,97.88,87.88,80.89,80.89,87.88,87.88,80.89,80.89,80.89,80.89,87.88,-
79.53,97.16,86.69,79.53,79.53,86.69,86.69,79.53,79.53,79.53,79.53,86.69,-
78.74,91.17,91.35,78.74,78.74,91.35,91.35,78.74,78.74,78.74,78.74,91.35,-
84.51,95.26,95.33,84.51,84.51,95.33,95.33,84.51,84.51,84.51,84.51,95.33,-
88.10,100.83,95.29,88.10,88.10,95.29,95.29,88.10,88.10,88.10,88.10,95.29,-
88.21,100.62,96.80,88.21,88.21,96.80,96.80,88.21,88.21,88.21,88.21,96.80,-
90.60,102.60,98.49,90.60,90.60,98.49,98.49,90.60,90.60,90.60,90.60,98.49,-
92.07,102.46,101.08,92.07,92.07,101.08,101.08,92.07,92.07,92.07,92.07,101.08,-
93.74,106.24,101.21,93.74,93.74,101.21,101.21,93.74,93.74,93.74,93.74,101.21,-
93.55,106.25,103.64,93.55,93.55,103.64,103.64,93.55,93.55,93.55,93.55,103.64,-
97.38,107.91,103.69,97.38,97.38,103.69,103.69,97.38,97.38,97.38,97.38,103.69,-
94.73,109.37,103.40,94.73,94.73,103.40,103.40,94.73,94.73,94.73,94.73,103.40,-
93.60,109.73,110.32,93.60,93.60,110.32,110.32,93.60,93.60,93.60,93.60,110.32,-
103.38,-,111.23,103.38,103.38,111.23,111.23,103.38,103.38,103.38,103.38,111.23,-
103.78,115.48,111.85,103.78,103.78,111.85,111.85,103.78,103.78,103.78,103.78,111.85,-
105.08,115.61,111.79,105.08,105.08,111.79,111.79,105.08,105.08,105.08,105.08,111.79,-
103.34,118.17,110.51,103.34,103.34,110.51,110.51,103.34,103.34,103.34,103.34,110.51,-
101.90,116.02,110.61,101.90,101.90,110.61,110.61,101.90,101.90,101.90,101.90,110.61,-
102.50,114.70,114.63,102.50,102.50,114.63,114.63,102.50,102.50,102.50,102.50,114.63,-
107.86,114.26,113.63,107.86,107.86,113.63,113.63,107.86,107.86,107.86,107.86,113.63,-
102.61,121.05,109.77,102.61,102.61,109.77,109.77,102.61,102.61,102.61,102.61,109.77,-
101.15,114.98,108.26,101.15,101.15,108.26,108.26,101.15,101.15,101.15,101.15,108.26,-
98.66,114.38,108.68,98.66,98.66,108.68,108.68,98.66,98.66,98.66,98.66,108.68,-
100.65,112.89,107.88,100.65,100.65,107.88,107.88,100.65,100.65,100.65,100.65,107.88,-
99.65,113.62,-,99.65,99.65,-,-,99.65,99.65,99.65,99.65,-,-
103.84,115.01,109.56,103.84,103.84,109.56,109.56,103.84,103.84,103.84,103.84,109.56,-
100.50,116.02,109.08,100.50,100.50,109.08,109.08,100.50,100.50,100.50,100.50,109.08,-
100.57,113.03,111.27,100.57,100.57,111.27,111.27,100.57,100.57,100.57,100.57,111.27,-
104.03,114.47,112.73,104.03,104.03,112.73,112.73,104.03,104.03,104.03,104.03,112.73,-
105.93,115.00,115.08,105.93,105.93,115.08,115.08,105.93,105.93,105.93,105.93,115.08,-
106.70,119.77,114.64,106.70,106.70,114.64,114.64,106.70,106.70,106.70,106.70,114.64,-
106.76,118.43,116.22,106.76,106.76,116.22,116.22,106.76,106.76,106.76,106.76,116.22,-
108.46,118.82,120.80,108.46,108.46,120.80,120.80,108.46,108.46,108.46,108.46,120.80,-
112.19,121.41,121.08,112.19,112.19,121.08,121.08,112.19,112.19,112.19,112.19,121.08,-
109.30,125.10,122.48,109.30,109.30,122.48,122.48,109.30,109.30,109.30,109.30,122.48,-
111.40,124.09,120.88,111.40,111.40,120.88,120.88,111.40,111.40,111.40,111.40,120.88,-
107.75,126.78,121.73,107.75,107.75,121.73,121.73,107.75,107.75,107.75,107.75,121.73,-
109.61,122.20,123.19,109.61,109.61,123.19,123.19,109.61,109.61,109.61,109.61,123.19,-
108.10,124.73,122.63,108.10,108.10,122.63,122.63,108.10,108.10,108.10,108.10,122.63,-
109.34,122.44,122.42,109.34,109.34,122.42,122.42,109.34,109.34,109.34,109.34,122.42,-
107.43,124.74,123.89,107.43,107.43,123.89,123.89,107.43,107.43,107.43,107.43,123.89,-
110.07,123.68,127.43,110.07,110.07,127.43,127.43,110.07,110.07,110.07,110.07,127.43,-
115.51,127.50,127.72,115.51,115.51,127.72,127.72,115.51,115.51,115.51,115.51,127.72,-
114.42,131.06,127.93,114.42,114.42,127.93,127.93,114.42,114.42,114.42,114.42,127.93,-
114.90,128.90,131.03,114.90,114.90,131.03,131.03,114.90,114.90,114.90,114.90,131.03,-
117.87,129.31,133.09,117.87,117.87,133.09,133.09,117.87,117.87,117.87,117.87,133.09,-
121.14,134.50,138.00,121.14,121.14,138.00,138.00,121.14,121.14,121.14,121.14,138.00,-
127.21,138.59,139.81,127.21,127.21,139.81,139.81,127.21,127.21,127.21,127.21,139.81,-
126.03,145.20,139.85,126.03,126.03,139.85,139.85,126.03,126.03,126.03,126.03,139.85,-
126.03,144.53,133.68,126.03,126.03,133.68,133.68,126.03,126.03,126.03,126.03,133.68,-
119.26,141.30,133.16,119.26,119.26,133.16,133.16,119.26,119.26,119.26,119.26,133.16,-
120.69,135.65,135.21,120.69,120.69,135.21,135.21,120.69,120.69,120.69,120.69,135.21,-
124.12,136.04,138.44,124.12,124.12,138.44,138.44,124.12,124.12,124.12,124.12,138.44,-
125.76,141.37,140.14,125.76,125.76,140.14,140.14,125.76,125.76,125.76,125.76,140.14,-
127.92,-,140.73,127.92,127.92,140.73,140.73,127.92,127.92,127.92,127.92,140.73,-
127.67,145.31,137.73,127.67,127.67,137.73,137.73,127.67,127.67,127.67,127.67,137.73,-
123.62,143.59,136.94,123.62,123.62,136.94,136.94,123.62,123.62,123.62,123.62,136.94,-
123.58,140.99,136.03,123.58,123.58,136.03,136.03,123.58,123.58,123.58,123.58,136.03,-
123.90,140.02,135.31,123.90,123.90,135.31,135.31,123.90,123.90,123.90,123.90,135.31,-
123.34,140.22,130.77,123.34,123.34,130.77,130.77,123.34,123.34,123.34,123.34,130.77,-
117.76,139.66,129.87,117.76,117.76,129.87,129.87,117.76,117.76,117.76,117.76,129.87,-
120.25,133.97,131.25,120.25,120.25,131.25,131.25,120.25,120.25,120.25,120.25,131.25,-
120.29,136.38,130.70,120.29,120.29,130.70,130.70,120.29,120.29,120.29,120.29,130.70,-
119.66,136.02,128.56,119.66,119.66,128.56,128.56,119.66,119.66,119.66,119.66,128.56,-
116.45,134.62,129.44,116.45,116.45,129.44,129.44,116.45,116.45,116.45,116.45,129.44,-
119.93,131.95,128.45,119.93,119.93,128.45,128.45,119.93,119.93,119.93,119.93,128.45,-
117.50,136.68,128.98,117.50,117.50,128.98,128.98,117.50,117.50,117.50,117.50,128.98,-
118.45,134.01,129.78,118.45,118.45,129.78,129.78,118.45,118.45,118.45,118.45,129.78,-
118.07,134.63,130.52,118.07,118.07,130.52,130.52,118.07,118.07,118.07,118.07,130.52,-
120.19,134.86,129.77,120.19,120.19,129.77,129.77,120.19,120.19,120.19,120.19,129.77,-
119.29,136.76,128.87,119.29,119.29,128.87,128.87,119.29,119.29,119.29,119.29,128.87,-
120.18,136.40,128.65,120.18,120.18,128.65,128.65,120.18,120.18,120.18,120.18,128.65,-
120.43,131.33,130.87,120.43,120.43,130.87,130.87,120.43,120.43,120.43,120.43,130.87,-
123.64,134.35,126.11,123.64,123.64,126.11,126.11,123.64,123.64,123.64,123.64,126.11,-
115.18,138.54,118.77,115.18,115.18,118.77,118.77,115.18,115.18,115.18,115.18,118.77,-
110.26,127.81,118.56,110.26,110.26,118.56,118.56,110.26,110.26,110.26,110.26,118.56,-
111.15,122.30,121.69,111.15,111.15,121.69,121.69,111.15,111.15,111.15,111.15,121.69,-
114.95,124.33,122.10,114.95,114.95,122.10,122.10,114.95,114.95,114.95,114.95,122.10,-
114.30,127.76,121.68,114.30,114.30,121.68,121.68,114.30,114.30,114.30,114.30,121.68,-
113.92,127.37,124.27,113.92,113.92,124.27,124.27,113.92,113.92,113.92,113.92,124.27,-
117.82,126.62,123.05,117.82,117.82,123.05,123.05,117.82,117.82,117.82,117.82,123.05,-
114.60,131.03,125.91,114.60,114.60,125.91,125.91,114.60,114.60,114.60,114.60,125.91,-
121.55,128.85,126.57,121.55,121.55,126.57,126.57,121.55,121.55,121.55,121.55,126.57,-
121.79,-,126.37,121.79,121.79,126.37,126.37,121.79,121.79,121.79,121.79,126.37,-
121.60,131.54,127.59,121.60,121.60,127.59,127.59,121.60,121.60,121.60,121.60,127.59,-
123.85,130.25,-,123.85,123.85,-,-,123.85,123.85,123.85,123.85,-,-
118.26,132.56,121.02,118.26,118.26,121.02,121.02,118.26,118.26,118.26,118.26,121.02,-
115.36,129.09,119.24,115.36,115.36,119.24,119.24,115.36,115.36,115.36,115.36,119.24,-
-,-,119.27,-,-,119.27,119.27,-,-,-,-,119.27,-
114.13,126.31,118.95,114.13,114.13,118.95,118.95,114.13,114.13,114.13,114.13,118.95,-
113.51,124.12,118.78,113.51,113.51,118.78,118.78,113.51,113.51,113.51,113.51,118.78,-
113.77,124.23,118.76,113.77,113.77,118.76,118.76,113.77,113.77,113.77,113.77,118.76,-
113.13,125.81,119.71,113.13,113.13,119.71,119.71,113.13,113.13,113.13,113.13,119.71,-
115.92,124.23,-,115.92,115.92,-,-,115.92,115.92,115.92,115.92,-,-
114.53,125.98,116.93,114.53,114.53,116.93,116.93,114.53,114.53,114.53,114.53,116.93,-
113.00,123.71,116.03,113.00,113.00,116.03,116.03,113.00,113.00,113.00,113.00,116.03,-
112.24,123.55,114.75,112.24,112.24,114.75,114.75,112.24,112.24,112.24,112.24,114.75,-
109.94,121.86,111.60,109.94,109.94,111.60,111.60,109.94,109.94,109.94,109.94,111.60,-
106.69,119.98,106.99,106.69,106.69,106.99,106.99,106.69,106.69,106.69,106.69,106.99,-
101.20,116.33,106.13,101.20,101.20,106.13,106.13,101.20,101.20,101.20,101.20,106.13,-
-,112.53,-,-,-,-,-,-,-,-,-,-,-
102.82,113.47,109.86,102.82,102.82,109.86,109.86,102.82,102.82,102.82,102.82,109.86,-
105.81,115.64,111.66,105.81,105.81,111.66,111.66,105.81,105.81,105.81,105.81,111.66,-
107.01,118.76,110.01,107.01,107.01,110.01,110.01,107.01,107.01,107.01,107.01,110.01,-
103.16,119.83,110.63,103.16,103.16,110.63,110.63,103.16,103.16,103.16,103.16,110.63,-
105.73,117.22,111.14,105.73,105.73,111.14,111.14,105.73,105.73,105.73,105.73,111.14,-
105.92,119.46,109.92,105.92,105.92,109.92,109.92,105.92,105.92,105.92,105.92,109.92,-
104.27,119.39,108.93,104.27,104.27,108.93,108.93,104.27,104.27,104.27,104.27,108.93,-
104.34,117.49,107.75,104.34,104.34,107.75,107.75,104.34,104.34,104.34,104.34,107.75,-
102.46,116.70,107.63,102.46,102.46,107.63,107.63,102.46,102.46,102.46,102.46,107.63,-
103.08,114.87,106.65,103.08,103.08,106.65,106.65,103.08,103.08,103.08,103.08,106.65,-
101.43,114.94,105.73,101.43,101.43,105.73,105.73,101.43,101.43,101.43,101.43,105.73,-
99.96,113.80,104.02,99.96,99.96,104.02,104.02,99.96,99.96,99.96,99.96,104.02,-
98.26,111.77,103.67,98.26,98.26,103.67,103.67,98.26,98.26,98.26,98.26,103.67,-
98.63,110.15,103.74,98.63,98.63,103.74,103.74,98.63,98.63,98.63,98.63,103.74,-
98.52,110.12,102.38,98.52,98.52,102.38,102.38,98.52,98.52,98.52,98.52,102.38,-
95.07,110.88,101.89,95.07,95.07,101.89,101.89,95.07,95.07,95.07,95.07,101.89,-
95.92,108.51,101.16,95.92,95.92,101.16,101.16,95.92,95.92,95.92,95.92,101.16,-
94.24,109.10,98.63,94.24,94.24,98.63,98.63,94.24,94.24,94.24,94.24,98.63,-
92.21,106.24,98.63,92.21,92.21,98.63,98.63,92.21,92.21,92.21,92.21,98.63,-
92.33,103.85,96.47,92.33,92.33,96.47,96.47,92.33,92.33,92.33,92.33,96.47,-
89.79,104.79,95.75,89.79,89.79,95.75,95.75,89.79,89.79,89.79,89.79,95.75,-
88.52,101.00,98.63,88.52,88.52,98.63,98.63,88.52,88.52,88.52,88.52,98.63,-
92.15,101.60,99.77,92.15,92.15,99.77,99.77,92.15,92.15,92.15,92.15,99.77,-
92.90,105.63,100.36,92.90,92.90,100.36,100.36,92.90,92.90,92.90,92.90,100.36,-
92.85,107.59,-,92.85,92.85,-,-,92.85,92.85,92.85,92.85,-,-
89.56,105.92,96.20,89.56,89.56,96.20,96.20,89.56,89.56,89.56,89.56,96.20,-
87.77,101.60,96.15,87.77,87.77,96.15,96.15,87.77,87.77,87.77,87.77,96.15,-
86.58,100.35,-,86.58,86.58,-,-,86.58,86.58,86.58,86.58,-,-
86.43,102.42,-,86.43,86.43,-,-,86.43,86.43,86.43,86.43,-,-
91.81,104.50,100.10,91.81,91.81,100.10,100.10,91.81,91.81,91.81,91.81,100.10,-
100.16,102.34,101.41,100.16,100.16,101.41,101.41,100.16,100.16,100.16,100.16,101.41,-
92.11,105.70,102.88,92.11,92.11,102.88,102.88,92.11,92.11,92.11,92.11,102.88,-
90.96,110.23,102.39,90.96,90.96,102.39,102.39,90.96,90.96,90.96,90.96,102.39,-
90.64,110.35,-,90.64,90.64,-,-,90.64,90.64,90.64,90.64,-,-
89.50,109.94,100.57,89.50,89.50,100.57,100.57,89.50,89.50,89.50,89.50,100.57,-
87.76,108.77,-,87.76,87.76,-,-,87.76,87.76,87.76,87.76,-,-
86.52,107.92,99.16,86.52,86.52,99.16,99.16,86.52,86.52,86.52,86.52,99.16,-
86.44,105.16,98.46,86.44,86.44,98.46,98.46,86.44,86.44,86.44,86.44,98.46,-
86.35,105.48,95.95,86.35,86.35,95.95,95.95,86.35,86.35,86.35,86.35,95.95,-
83.03,104.53,96.29,83.03,83.03,96.29,96.29,83.03,83.03,83.03,83.03,96.29,-
86.42,99.53,97.26,86.42,86.42,97.26,97.26,86.42,86.42,86.42,86.42,97.26,-
86.32,102.46,96.50,86.32,86.32,96.50,96.50,86.32,86.32,86.32,86.32,96.50,-
84.31,101.85,94.99,84.31,84.31,94.99,94.99,84.31,84.31,84.31,84.31,94.99,-
82.09,102.60,-,82.09,82.09,-,-,82.09,82.09,82.09,82.09,-,-
83.76,99.65,94.09,83.76,83.76,94.09,94.09,83.76,83.76,83.76,83.76,94.09,-
81.26,100.90,93.63,81.26,81.26,93.63,93.63,81.26,81.26,81.26,81.26,93.63,-
81.41,99.47,92.62,81.41,81.41,92.62,92.62,81.41,81.41,81.41,81.41,92.62,-
80.19,99.27,93.97,80.19,80.19,93.97,93.97,80.19,80.19,80.19,80.19,93.97,-
83.02,98.21,94.23,83.02,83.02,94.23,94.23,83.02,83.02,83.02,83.02,94.23,-
82.30,100.76,92.64,82.30,82.30,92.64,92.64,82.30,82.30,82.30,82.30,92.64,-
80.26,100.03,91.38,80.26,80.26,91.38,91.38,80.26,80.26,80.26,80.26,91.38,-
79.73,-,91.73,79.73,79.73,91.73,91.73,79.73,79.73,79.73,79.73,91.73,-
79.65,95.52,90.79,79.65,79.65,90.79,90.79,79.65,79.65,79.65,79.65,90.79,-
78.39,95.48,-,78.39,78.39,-,-,78.39,78.39,78.39,78.39,-,-
77.70,93.29,89.78,77.70,77.70,89.78,89.78,77.70,77.70,77.70,77.70,89.78,-
77.72,92.80,89.18,77.72,77.72,89.18,89.18,77.72,77.72,77.72,77.72,89.18,-
76.43,93.61,86.24,76.43,76.43,86.24,86.24,76.43,76.43,76.43,76.43,86.24,-
-,91.79,84.81,-,-,84.81,84.81,-,-,-,-,84.81,-
-,88.13,84.87,-,-,84.87,84.87,-,-,-,-,84.87,-
73.31,87.15,86.45,73.31,73.31,86.45,86.45,73.31,73.31,73.31,73.31,86.45,-
75.03,88.42,87.02,75.03,75.03,87.02,87.02,75.03,75.03,75.03,75.03,87.02,-
74.70,90.03,87.72,74.70,74.70,87.72,87.72,74.70,74.70,74.70,74.70,87.72,-
76.35,88.97,88.10,76.35,76.35,88.10,88.10,76.35,76.35,76.35,76.35,88.10,-
76.38,91.76,88.77,76.38,76.38,88.77,88.77,76.38,76.38,76.38,76.38,88.77,-
76.84,92.34,88.39,76.84,76.84,88.39,88.39,76.84,76.84,76.84,76.84,88.39,-
76.00,91.65,87.18,76.00,76.00,87.18,87.18,76.00,76.00,76.00,76.00,87.18,-
75.01,91.00,87.05,75.01,75.01,87.05,87.05,75.01,75.01,75.01,75.01,87.05,-
74.95,90.37,84.58,74.95,74.95,84.58,84.58,74.95,74.95,74.95,74.95,84.58,-
72.43,90.02,84.68,72.43,72.43,84.68,84.68,72.43,72.43,72.43,72.43,84.68,-
73.53,87.65,83.84,73.53,73.53,83.84,83.84,73.53,73.53,73.53,73.53,83.84,-
70.66,89.86,85.34,70.66,70.66,85.34,85.34,70.66,70.66,70.66,70.66,85.34,-
73.57,-,-,73.57,73.57,-,-,73.57,73.57,73.57,73.57,-,-
74.48,90.58,86.30,74.48,74.48,86.30,86.30,74.48,74.48,74.48,74.48,86.30,-
75.46,90.14,-,75.46,75.46,-,-,75.46,75.46,75.46,75.46,-,-
75.53,90.85,88.49,75.53,75.53,88.49,88.49,75.53,75.53,75.53,75.53,88.49,-
77.89,91.92,88.62,77.89,77.89,88.62,88.62,77.89,77.89,77.89,77.89,88.62,-
76.87,94.23,88.50,76.87,76.87,88.50,88.50,76.87,76.87,76.87,76.87,88.50,-
78.26,92.70,90.01,78.26,78.26,90.01,90.01,78.26,78.26,78.26,78.26,90.01,-
79.80,93.76,-,79.80,79.80,-,-,79.80,79.80,79.80,79.80,-,-
81.15,95.68,-,81.15,81.15,-,-,81.15,81.15,81.15,81.15,-,-
80.45,96.34,92.01,80.45,80.45,92.01,92.01,80.45,80.45,80.45,80.45,92.01,-
82.29,95.10,93.67,82.29,82.29,93.67,93.67,82.29,82.29,82.29,82.29,93.67,-
83.68,97.92,93.94,83.68,83.68,93.94,93.94,83.68,83.68,83.68,83.68,93.94,-
82.92,99.16,-,82.92,82.92,-,-,82.92,82.92,82.92,82.92,-,-
79.96,99.63,90.92,79.96,79.96,90.92,90.92,79.96,79.96,79.96,79.96,90.92,-
80.44,96.01,-,80.44,80.44,-,-,80.44,80.44,80.44,80.44,-,-
78.27,96.74,89.54,78.27,78.27,89.54,89.54,78.27,78.27,78.27,78.27,89.54,-
77.55,95.87,-,77.55,77.55,-,-,77.55,77.55,77.55,77.55,-,-
75.78,93.22,87.50,75.78,75.78,87.50,87.50,75.78,75.78,75.78,75.78,87.50,-
-,90.95,-,-,-,-,-,-,-,-,-,-,-
75.67,91.20,-,75.67,75.67,-,-,75.67,75.67,75.67,75.67,-,-
76.45,90.50,87.28,76.45,76.45,87.28,87.28,76.45,76.45,76.45,76.45,87.28,-
76.48,90.64,87.97,76.48,76.48,87.97,87.97,76.48,76.48,76.48,76.48,87.97,-
77.23,91.28,88.35,77.23,77.23,88.35,88.35,77.23,77.23,77.23,77.23,88.35,-
78.24,92.26,-,78.24,78.24,-,-,78.24,78.24,78.24,78.24,-,-
74.76,94.40,84.64,74.76,74.76,84.64,84.64,74.76,74.76,74.76,74.76,84.64,-
73.78,90.03,-,73.78,73.78,-,-,73.78,73.78,73.78,73.78,-,-
73.36,87.87,85.26,73.36,73.36,85.26,85.26,73.36,73.36,73.36,73.36,85.26,-
76.63,88.29,84.48,76.63,76.63,84.48,84.48,76.63,76.63,76.63,76.63,84.48,-
74.80,90.24,-,74.80,74.80,-,-,74.80,74.80,74.80,74.80,-,-
76.09,87.50,85.33,76.09,76.09,85.33,85.33,76.09,76.09,76.09,76.09,85.33,-
76.13,88.33,84.28,76.13,76.13,84.28,84.28,76.13,76.13,76.13,76.13,84.28,-
76.28,89.32,85.91,76.28,76.28,85.91,85.91,76.28,76.28,76.28,76.28,85.91,-
77.01,88.72,87.78,77.01,77.01,87.78,87.78,77.01,77.01,77.01,77.01,87.78,-
78.19,91.02,-,78.19,78.19,-,-,78.19,78.19,78.19,78.19,-,-
78.38,90.63,90.27,78.38,78.38,90.27,90.27,78.38,78.38,78.38,78.38,90.27,-
80.48,94.43,91.84,80.48,80.48,91.84,91.84,80.48,80.48,80.48,80.48,91.84,-
81.91,97.71,91.52,81.91,81.91,91.52,91.52,81.91,81.91,81.91,81.91,91.52,-
80.20,98.19,91.41,80.20,80.20,91.41,91.41,80.20,80.20,80.20,80.20,91.41,-
80.25,-,-,80.25,80.25,-,-,80.25,80.25,80.25,80.25,-,-
78.66,98.40,90.04,78.66,78.66,90.04,90.04,78.66,78.66,78.66,78.66,90.04,-
75.52,98.29,88.71,75.52,75.52,88.71,88.71,75.52,75.52,75.52,75.52,88.71,-
75.37,95.40,87.54,75.37,75.37,87.54,87.54,75.37,75.37,75.37,75.37,87.54,-
73.29,95.11,87.01,73.29,73.29,87.01,87.01,73.29,73.29,73.29,73.29,87.01,-
73.05,93.44,-,73.05,73.05,-,-,73.05,73.05,73.05,73.05,-,-
72.22,93.82,86.84,72.22,72.22,86.84,86.84,72.22,72.22,72.22,72.22,86.84,-
73.89,91.44,88.80,73.89,73.89,88.80,88.80,73.89,73.89,73.89,73.89,88.80,-
75.28,94.63,89.71,75.28,75.28,89.71,89.71,75.28,75.28,75.28,75.28,89.71,-
75.58,96.33,90.71,75.58,75.58,90.71,90.71,75.58,75.58,75.58,75.58,90.71,-
-,95.47,-,-,-,-,-,-,-,-,-,-,-
76.85,96.38,89.13,76.85,76.85,89.13,89.13,76.85,76.85,76.85,76.85,89.13,-
76.52,96.50,88.13,76.52,76.52,88.13,88.13,76.52,76.52,76.52,76.52,88.13,-
76.13,94.31,87.57,76.13,76.13,87.57,87.57,76.13,76.13,76.13,76.13,87.57,-
75.07,95.81,87.61,75.07,75.07,87.61,87.61,75.07,75.07,75.07,75.07,87.61,-
76.81,93.54,-,76.81,76.81,-,-,76.81,76.81,76.81,76.81,-,-
72.57,94.30,85.50,72.57,72.57,85.50,85.50,72.57,72.57,72.57,72.57,85.50,-
75.35,90.09,85.84,75.35,75.35,85.84,85.84,75.35,75.35,75.35,75.35,85.84,-
74.94,93.55,-,74.94,74.94,-,-,74.94,74.94,74.94,74.94,-,-
74.36,91.74,-,74.36,74.36,-,-,74.36,74.36,74.36,74.36,-,-
70.86,92.74,80.55,70.86,70.86,80.55,80.55,70.86,70.86,70.86,70.86,80.55,-
67.46,89.60,80.11,67.46,67.46,80.11,80.11,67.46,67.46,67.46,67.46,80.11,-
68.03,86.52,80.23,68.03,68.03,80.23,80.23,68.03,68.03,68.03,68.03,80.23,-
67.78,87.20,81.55,67.78,67.78,81.55,81.55,67.78,67.78,67.78,67.78,81.55,-
69.30,88.55,81.14,69.30,69.30,81.14,81.14,69.30,69.30,69.30,69.30,81.14,-
68.20,89.51,81.09,68.20,68.20,81.09,81.09,68.20,68.20,68.20,68.20,81.09,-
67.49,87.20,80.82,67.49,67.49,80.82,80.82,67.49,67.49,67.49,67.49,80.82,-
66.88,87.43,78.76,66.88,66.88,78.76,78.76,66.88,66.88,66.88,66.88,78.76,-
64.30,86.16,77.46,64.30,64.30,77.46,77.46,64.30,64.30,64.30,64.30,77.46,-
63.52,83.74,-,63.52,63.52,-,-,63.52,63.52,63.52,63.52,-,-
62.80,83.08,75.36,62.80,62.80,75.36,75.36,62.80,62.80,62.80,62.80,75.36,-
61.72,81.32,74.47,61.72,61.72,74.47,74.47,61.72,61.72,61.72,61.72,74.47,-
60.27,80.26,75.37,60.27,60.27,75.37,75.37,60.27,60.27,60.27,60.27,75.37,-
61.89,79.02,76.23,61.89,61.89,76.23,76.23,61.89,61.89,61.89,61.89,76.23,-
61.99,81.19,74.83,61.99,61.99,74.83,74.83,61.99,61.99,61.99,61.99,74.83,-
59.99,81.48,74.96,59.99,59.99,74.96,74.96,59.99,59.99,59.99,59.99,74.96,-
60.45,79.94,74.66,60.45,60.45,74.66,74.66,60.45,60.45,60.45,60.45,74.66,-
60.41,80.25,74.66,60.41,60.41,74.66,74.66,60.41,60.41,60.41,60.41,74.66,-
64.17,80.24,75.92,64.17,64.17,75.92,75.92,64.17,64.17,64.17,64.17,75.92,-
61.58,81.56,76.03,61.58,61.58,76.03,76.03,61.58,61.58,61.58,61.58,76.03,-
59.02,82.88,75.11,59.02,59.02,75.11,75.11,59.02,59.02,59.02,59.02,75.11,-
59.23,80.35,75.80,59.23,59.23,75.80,75.80,59.23,59.23,59.23,59.23,75.80,-
59.95,81.73,76.48,59.95,59.95,76.48,76.48,59.95,59.95,59.95,59.95,76.48,-
60.28,82.61,76.72,60.28,60.28,76.72,76.72,60.28,60.28,60.28,60.28,76.72,-
60.44,83.19,75.78,60.44,60.44,75.78,75.78,60.44,60.44,60.44,60.44,75.78,-
59.93,83.92,75.61,59.93,59.93,75.61,75.61,59.93,59.93,59.93,59.93,75.61,-
60.39,81.93,74.92,60.39,60.39,74.92,74.92,60.39,60.39,60.39,60.39,74.92,-
59.97,81.96,74.06,59.97,59.97,74.06,74.06,59.97,59.97,59.97,59.97,74.06,-
58.85,80.64,74.48,58.85,58.85,74.48,74.48,58.85,58.85,58.85,58.85,74.48,-
59.80,79.15,74.64,59.80,59.80,74.64,74.64,59.80,59.80,59.80,59.80,74.64,-
60.31,80.01,74.21,60.31,60.31,74.21,74.21,60.31,60.31,60.31,60.31,74.21,-
60.33,79.76,73.13,60.33,60.33,73.13,73.13,60.33,60.33,60.33,60.33,73.13,-
59.52,78.18,72.34,59.52,59.52,72.34,72.34,59.52,59.52,59.52,59.52,72.34,-
58.81,77.64,72.01,58.81,58.81,72.01,72.01,58.81,58.81,58.81,58.81,72.01,-
58.66,76.68,71.99,58.66,58.66,71.99,71.99,58.66,58.66,58.66,58.66,71.99,-
59.08,76.40,71.39,59.08,59.08,71.39,71.39,59.08,59.08,59.08,59.08,71.39,-
58.60,75.93,70.78,58.60,58.60,70.78,70.78,58.60,58.60,58.60,58.60,70.78,-
57.65,75.18,70.32,57.65,57.65,70.32,70.32,57.65,57.65,57.65,57.65,70.32,-
57.96,-,69.60,57.96,57.96,69.60,69.60,57.96,57.96,57.96,57.96,69.60,-
57.51,74.14,69.10,57.51,57.51,69.10,69.10,57.51,57.51,57.51,57.51,69.10,-
57.46,73.51,68.30,57.46,57.46,68.30,68.30,57.46,57.46,57.46,57.46,68.30,-
56.50,73.56,68.19,56.50,56.50,68.19,68.19,56.50,56.50,56.50,56.50,68.19,-
